X,Y,OBJECTID,Trail_ID,Trail_Name,Park_Name_Short,Park_Name,Park_Name_Full,Blaze_Color_Full,Blaze_Color_Short,Base_Color,Cap_Color,Dot_Color,Dash_Color,Image_Link,Mileage,Difficulty,Configuration,Surface,Service_Road,GlobalID,Trail_Status,SHAPE_Length
-80.0040678620913,40.2982955948569,"24482",SP2230,,SP,South Park,South Park,,,,,,,,"0.1080029",,<Null>,,,{BCDF3A69-6FFB-4771-864F-0E7A29D080CB},Active,"0.00175071227447039"
-80.0098610522819,40.322494793693,"24483",SP2231,,SP,South Park,South Park,,,,,,,,"0.20660074",,<Null>,,,{5ED6B7B5-3FDA-4DB0-9DD3-8EC01F0B1BE7},Active,"0.00337708261004302"
-80.0091329138641,40.3230814064317,"24483",SP2231,,SP,South Park,South Park,,,,,,,,"0.20660074",,<Null>,,,{5ED6B7B5-3FDA-4DB0-9DD3-8EC01F0B1BE7},Active,"0.00337708261004302"
-80.0089227104438,40.323210158318,"24483",SP2231,,SP,South Park,South Park,,,,,,,,"0.20660074",,<Null>,,,{5ED6B7B5-3FDA-4DB0-9DD3-8EC01F0B1BE7},Active,"0.00337708261004302"
-80.0033416675,40.310400062,"24484",SP2233,,SP,South Park,South Park,,,,,,,,"0.12418167",,<Null>,,,{166344A7-B505-48F7-BABF-04BC19608681},Active,"0.00192362057632589"
-80.0082013347298,40.321095604788,"24486",SP25597,,SP,South Park,South Park,,,,,,,,"0.08307361",Easy-Moderate,<Null>,Dirt,,{C9466CB4-65A7-418D-8682-695F5608EF0D},Active,"0.00136450457622914"
-80.0060285687368,40.3119106367964,"24487",SP2239,,SP,South Park,South Park,,,,,,,,"0.07188846",,<Null>,,,{C694124F-B332-4854-A38A-7D128D5B4FB2},Active,"0.00130456987918304"
-80.0034239062839,40.2975661170114,"24488",SP2240,,SP,South Park,South Park,,,,,,,,"0.37244928",,<Null>,,,{0B3FB586-2EFE-4FF6-A0F0-8F964C70EDB8},Active,"0.0062282796147614"
-80.0008317998244,40.296307569919,"24489",SP2243,,SP,South Park,South Park,,,,,,,,"0.11558503",,<Null>,,,{6F4A30F0-5263-4441-9D7A-3020C315ECFF},Active,"0.00210727740384286"
-80.0053588215811,40.2912552626654,"24490",SP2249,,SP,South Park,South Park,,,,,,,,"0.06072559",,<Null>,,,{FA7D5E9F-7A56-4DFE-BBE9-BD526B4E2002},Active,"0.00113397735500857"
-80.0007198185604,40.2975150533204,"24494",SP2254,,SP,South Park,South Park,,,,,,,,"0.14486966",,<Null>,,,{9EDD9074-954A-4103-8F48-0F18143BD7FD},Active,"0.0025101298393834"
-80.0021136163346,40.2959353102384,"24495",SP2255,,SP,South Park,South Park,,,,,,,,"0.19486312",,<Null>,,,{0DE45BB6-39E7-41B4-9FFC-BFE9293AA668},Active,"0.00311571032808925"
-80.0011673315,40.29698652,"24496",SP2256,,SP,South Park,South Park,,,,,,,,"0.08116192",,<Null>,,,{E2C4450E-4792-4C28-8E3B-6DE6C6186668},Active,"0.00125628425965343"
-80.0025302384765,40.2946829062146,"24497",SP2257,,SP,South Park,South Park,,,,,,,,"0.14138674",,<Null>,,"0",{32EF938B-A141-4807-A207-38AF616D2ADC},Active,"0.00237155727645358"
-80.003245319,40.2952256480001,"24498",SP2259,,SP,South Park,South Park,,,,,,,,"0.02857547",,<Null>,,,{ABF7D7DC-7A40-4D4E-9A9A-1DE2CF35F499},Active,"0.000424256894717828"
-79.9988519395826,40.3041754799483,"24501",SP2266,,SP,South Park,South Park,,,,,,,,"0.0353572",,<Null>,,,{F404002B-F978-4184-B468-50726B9B4DEE},Active,"0.000576052187150226"
-79.9986994221939,40.3041665220666,"24502",SP2267,,SP,South Park,South Park,,,,,,,,"0.0118581",,<Null>,,,{CB2A0E18-31E7-497D-8662-931A2772F5A6},Active,"0.000223586519508077"
-80.0006331971276,40.2962977664801,"24503",SP2271,,SP,South Park,South Park,,,,,,,,"0.02774435",,<Null>,,,{9A48770E-201A-431B-9918-07394FD6FFE6},Active,"0.000459284196015171"
-80.0040487634779,40.2935822875209,"24506",SP25627,,SP,South Park,South Park,,,,,,,,"0.1489554",,<Null>,,,{5D6FF081-2620-479C-90B2-999E72925CB7},Active,"0.00269352898524416"
-80.0047717929999,40.2959441445,"24507",SP2276,,SP,South Park,South Park,,,,,,,,"0.17882044",,<Null>,,,{FFC6BC6D-5683-4EBC-AB4E-113EB499AB4E},Active,"0.00317073590902297"
-80.006101291,40.2955656680001,"24508",SP2277,,SP,South Park,South Park,,,,,,,,"0.00781447",,<Null>,,,{0261E01B-3766-405E-88ED-39B340EA1A83},Active,"0.000136568227454463"
-80.0005001147757,40.2979760563781,"24509",SP25630,MTC Montour Trail Connector,SP,South Park,South Park,Montour Trail Connector,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.2159157",Easy,Point to Point,,,{B3E0A716-CB2B-4322-8BF4-0A1530860687},Active,"0.0358087734120482"
-80.0045386276857,40.3035423372715,"24510",SP2279,,SP,South Park,South Park,,,,,,,,"0.01500511",,<Null>,,,{F77FCC3A-211A-407E-BB36-86DAD2C8A49F},Active,"0.000270466224863137"
-80.0189383581951,40.3243548534357,"24511",SP2281,,SP,South Park,South Park,,,,,,,,"0.0433338",,<Null>,,,{CE2D9E24-2FA9-42FE-A9F0-45FA649E7C79},Active,"0.000794129015848695"
-80.0163241438225,40.3240135086093,"24512",SP2283,,SP,South Park,South Park,,,,,,,,"0.03834283",,<Null>,,,{F7BAE55B-C1E0-4B70-9202-BC162349B2D8},Active,"0.000704625109081827"
-80.0169297307729,40.3241754658085,"24513",SP2284,,SP,South Park,South Park,,,,,,,,"0.04981528",,<Null>,,,{9906D2F2-CCBD-4538-9025-B41843B6ECDF},Active,"0.00090504804937927"
-80.0113498567508,40.329139208642,"24514",SP2288,,SP,South Park,South Park,,,,,,,,"0.1976222",,<Null>,,,{87C65681-C5EE-41C5-8E02-E6945868E11C},Active,"0.00329857005572897"
-80.0092002702712,40.3312699829815,"24515",SP2289,,SP,South Park,South Park,,,,,,,,"0.11080437",,<Null>,,,{A1C7668D-3DFB-41F8-88F6-0047E202EAC1},Active,"0.00177893408772466"
-80.0056038235498,40.313881903365,"24516",SP2290,,SP,South Park,South Park,,,,,,,,"0.03432704",,<Null>,,,{3E98B028-3BCB-4F12-B4FF-2815DD1ED44B},Active,"0.000542815478100458"
-80.0038015095,40.3113554540001,"24517",SP2291,,SP,South Park,South Park,,,,,,,,"0.25579805",,<Null>,,,{2D62E885-3311-4023-8F01-29501FD462EB},Active,"0.00406859091042105"
-80.0049103572931,40.3126182315623,"24517",SP2291,,SP,South Park,South Park,,,,,,,,"0.25579805",,<Null>,,,{2D62E885-3311-4023-8F01-29501FD462EB},Active,"0.00406859091042105"
-80.0048884030858,40.312837842409,"24517",SP2291,,SP,South Park,South Park,,,,,,,,"0.25579805",,<Null>,,,{2D62E885-3311-4023-8F01-29501FD462EB},Active,"0.00406859091042105"
-80.0031460891321,40.3168278343912,"24518",SP2292,,SP,South Park,South Park,,,,,,,,"0.08202299",,<Null>,,,{319852F3-42C7-4CFA-B3B6-D47561CE18DF},Active,"0.00124594537632035"
-79.9993455359999,40.3179898925,"24519",SP2293,,SP,South Park,South Park,,,,,,,,"0.37736256",,<Null>,,,{E8ED2FB2-20C5-4731-A15D-BC386CD330B9},Active,"0.00586397897752082"
-79.9991889088694,40.3172974913928,"24520",SP2294,,SP,South Park,South Park,,,,,,,,"0.36888393",,<Null>,,,{A1A203A1-B9BE-4C03-9305-ABAD49B6759C},Active,"0.00638105853421133"
-80.0138359095726,40.3170484143956,"24521",SP2522,,SP,South Park,South Park,,,,,,,,"0.00743943",,<Null>,,,{0A105FA0-A6B6-40C7-817B-E3B992C80E88},Active,"0.000136419953208534"
-80.0170940269999,40.3165364840001,"24522",SP2523,,SP,South Park,South Park,,,,,,,,"0.10011259",,<Null>,,,{51359D78-3E48-445E-B995-F331B8D362C6},Active,"0.00180858320260794"
-80.0159174118997,40.3168697758256,"24523",SP2524,,SP,South Park,South Park,,,,,,,,"0.13251901",,<Null>,,,{11782756-D03F-40E5-A444-C276A9BFC478},Active,"0.00231932478981208"
-80.0148110113221,40.3171042821134,"24524",SP2525,,SP,South Park,South Park,,,,,,,,"0.00583125",,<Null>,,,{C90FFB99-B398-4DE4-834E-BC3B157E805E},Active,"9.29224070713526e-05"
-80.0162027649714,40.3181940852532,"24525",SP2528,,SP,South Park,South Park,,,,,,,,"0.02106199",,<Null>,,,{09B56B10-8F09-4214-8EC2-5985F5087D86},Active,"0.000351909151828666"
-80.0195317470412,40.3218098186937,"24526",SP2531,,SP,South Park,South Park,,,,,,,,"0.04095762",,<Null>,,,{A049086B-57E3-403A-A2CF-BB18713744AC},Active,"0.000641893789512672"
-80.0202984808896,40.3215681269953,"24527",SP2532,,SP,South Park,South Park,,,,,,,,"0.0959983",,<Null>,,,{8972F222-5EFC-4894-AFE1-116946D800D3},Active,"0.00172409448112992"
-80.0049904023433,40.2911320751282,"24528",SP2656,,SP,South Park,South Park,,,,,,,,"1.19640202",,<Null>,,,{1FEEBCE6-46FC-47C1-B399-21063BC271CF},Active,"0.0193879885365963"
-80.0058007588118,40.2947089896406,"24528",SP2656,,SP,South Park,South Park,,,,,,,,"1.19640202",,<Null>,,,{1FEEBCE6-46FC-47C1-B399-21063BC271CF},Active,"0.0193879885365963"
-80.0059898445474,40.2947009215859,"24528",SP2656,,SP,South Park,South Park,,,,,,,,"1.19640202",,<Null>,,,{1FEEBCE6-46FC-47C1-B399-21063BC271CF},Active,"0.0193879885365963"
-80.0037550609148,40.2966431456199,"24528",SP2656,,SP,South Park,South Park,,,,,,,,"1.19640202",,<Null>,,,{1FEEBCE6-46FC-47C1-B399-21063BC271CF},Active,"0.0193879885365963"
-80.0125966380909,40.313513176723,"24532",SP2662,,SP,South Park,South Park,,,,,,,,"0.45081624",,<Null>,,,{005FBCF9-6903-4C72-AFEF-6D8C9AF3E81B},Active,"0.00740805756101978"
-80.0130425783369,40.3138975337386,"24532",SP2662,,SP,South Park,South Park,,,,,,,,"0.45081624",,<Null>,,,{005FBCF9-6903-4C72-AFEF-6D8C9AF3E81B},Active,"0.00740805756101978"
-80.0129566087871,40.3138968963787,"24532",SP2662,,SP,South Park,South Park,,,,,,,,"0.45081624",,<Null>,,,{005FBCF9-6903-4C72-AFEF-6D8C9AF3E81B},Active,"0.00740805756101978"
-80.0136998925,40.3155336535001,"24532",SP2662,,SP,South Park,South Park,,,,,,,,"0.45081624",,<Null>,,,{005FBCF9-6903-4C72-AFEF-6D8C9AF3E81B},Active,"0.00740805756101978"
-80.0013727756821,40.3034149622427,"24533",SP2784,,SP,South Park,South Park,,,,,,,,"0.02307288",,<Null>,,,{4F4FF114-C4DE-49DA-9161-279F5438FB3D},Active,"0.000366610096840016"
-79.9965958369999,40.3051368585001,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-79.997279917969,40.3063867223478,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-79.997925157801,40.3069344853047,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0001011081359,40.3080838946066,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-79.9999960259046,40.3081027386478,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0008306126249,40.3087029850276,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0017643924533,40.3096237240881,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0019274417584,40.3096924833329,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0026188671882,40.3105098232284,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0029928191514,40.3111741696241,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0028476505,40.310786446,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0029315461972,40.311017094172,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.002975948,40.310937883,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0033078570211,40.311356756539,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0047292078657,40.3131027701262,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0056602062602,40.3148367706925,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0057812100951,40.3148778537386,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.00791632,40.3192655885001,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0127661480986,40.3233773271259,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0127043558108,40.323413882103,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0180211593332,40.3267371138352,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0212106299584,40.32991007404,"24535",SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.69064397",Easy,Point to Point,Concrete,"0",{17E2E90E-E3CF-4FB8-9EA8-7A50312D989D},Active,"0.0438192801048528"
-80.0003785001698,40.3149157031505,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.000469424823,40.3150232777192,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.001379211,40.3138253375,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.0000420044999,40.3150599820001,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.0039303223272,40.3121230648105,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.0012321321208,40.3153148166051,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.0003615889346,40.3151333388969,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.0003942995249,40.3151644996763,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.0002969171713,40.31516795387,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.0005919749374,40.3153436528864,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.0010559690996,40.3151795338506,"24536",SP2941,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,"2.24678285",Moderate,Complete Loop,Asphalt,"0",{51AA4555-7E09-4871-BEDC-C25288C5CCA6},Active,"0.0364276772457583"
-80.0160538352485,40.3233522769546,"24537",SP6217,Red,SP,South Park,South Park,Red,RD,Red,,,,https://apps.alleghenycounty.us/GIS/REDbase.png,"2.245684",Easy-Moderate,Complete Loop,,,{EEED4C7D-0CCE-4675-A814-D390D4736003},Active,"0.0384928768493609"
-79.9999107352356,40.3061000216721,"24538",SP25662,,SP,South Park,South Park,,,,,,,,"0.29260476",,<Null>,Dirt,"0",{FD65D142-A072-4203-890D-D26E2F7DC591},Active,"0.00449547968714618"
-80.0159926883405,40.3182671887564,"24540",SP6210,,SP,South Park,South Park,,,,,,,,"0.17687634",,<Null>,,,{AD558702-2AA2-4D8A-9B14-BAB55851A399},Active,"0.00289242703221633"
-80.0088360256738,40.3191418159048,"24541",SP25665,Orange,SP,South Park,South Park,Orange,OR,Orange,,,,https://apps.alleghenycounty.us/GIS/ORANGEbase.png,"2.48611597",Moderate,Complete Loop,Dirt,,{EB8CDFDE-BD04-430B-A090-7CBC17276A71},Active,"0.0415905924123488"
-80.0062863401163,40.3153622346583,"24541",SP25665,Orange,SP,South Park,South Park,Orange,OR,Orange,,,,https://apps.alleghenycounty.us/GIS/ORANGEbase.png,"2.48611597",Moderate,Complete Loop,Dirt,,{EB8CDFDE-BD04-430B-A090-7CBC17276A71},Active,"0.0415905924123488"
-80.0091610764303,40.3266908950259,"24544",SP2286,,SP,South Park,South Park,,,,,,,,"0.86764499",,<Null>,,,{83DF08C4-D235-4B08-9722-1B6898309F7B},Active,"0.014057772965035"
-80.0036987227744,40.3265694759757,"24545",SP25669,,SP,South Park,South Park,,,,,,,,"0.37177845",,<Null>,,,{6D3C379E-9048-4055-9122-C029F60EDF36},Active,"0.00593234402290021"
-80.0067252022878,40.327486017342,"24546",SP25670,,SP,South Park,South Park,,,,,,,,"0.19553848",,<Null>,,,{77400F61-4E5C-437F-88F2-20BC833BD3CF},Active,"0.00310433197509317"
-80.0044815421871,40.3274484332264,"24547",SP13860,,SP,South Park,South Park,,,,,,,,"0.05638176",,<Null>,,,{9539D850-BE33-489D-8D69-D788E3482378},Active,"0.000967377533976488"
-80.0072085981989,40.3260660113541,"24548",SP13837,,SP,South Park,South Park,,,,,,,,"0.28169234",,<Null>,,,{7476C08B-37F0-4241-9950-63A1195F2F8D},Active,"0.0042613819996798"
-80.0075478722372,40.3283498499988,"24549",SP13853,,SP,South Park,South Park,,,,,,,,"0.01034689",,<Null>,,,{1A593F4C-F662-4504-A333-EC512D5D27C5},Active,"0.000184680365767846"
-80.0067929103036,40.3278096196268,"24550",SP13855,,SP,South Park,South Park,,,,,,,,"0.02764528",,<Null>,,,{14F282A3-E0D9-40A3-A491-16EBA9B5FBAF},Active,"0.000413763091720713"
-80.0069291594534,40.3281334666887,"24551",SP13892,,SP,South Park,South Park,,,,,,,,"0.02232976",,<Null>,,,{CC6056A4-4E21-4F48-862F-50529EC53EA5},Active,"0.000413014657181724"
-80.0071186530839,40.3243044406715,"24552",SP25677,,SP,South Park,South Park,,,,,,,,"0.38737605",,<Null>,,,{5F8BC4CF-064A-4781-A99A-F09C9E555514},Active,"0.00579421964618703"
-80.0072918689999,40.3254274590001,"24553",SP13842,,SP,South Park,South Park,,,,,,,,"0.03856408",,<Null>,,,{B9634BD0-978E-406B-825D-BEB7A9ED792A},Active,"0.000627026845830473"
-80.0079571989354,40.3262614111099,"24554",SP13843,,SP,South Park,South Park,,,,,,,,"0.04344648",,<Null>,,,{29212184-D474-4883-8CD8-B76CF02F4F5C},Active,"0.000734480701615494"
-80.004092956659,40.3262999709671,"24555",SP13864,,SP,South Park,South Park,,,,,,,,"0.05927276",,<Null>,,,{AB01A21C-60ED-4AD5-8430-747091118FF1},Active,"0.000987967702764776"
-80.0045540727838,40.3251970876561,"24556",SP13865,,SP,South Park,South Park,,,,,,,,"0.02213425",,<Null>,,,{482F2DE7-13E3-464B-BBE8-66869F37A44D},Active,"0.000375427657146627"
-80.0045354576621,40.3260279310411,"24557",SP25682,,SP,South Park,South Park,,,,,,,,"0.04987614",,<Null>,,,{DE73763A-16AB-4EEB-AAE1-B92EF2884131},Active,"0.00081173938808615"
-80.0060754797052,40.3257972938814,"24558",SP13867,,SP,South Park,South Park,,,,,,,,"0.13651239",,<Null>,,,{0B61911B-9675-4CBE-8008-7161508B8C48},Active,"0.00225091323357503"
-80.0060954999061,40.3254146052379,"24559",SP13871,,SP,South Park,South Park,,,,,,,,"0.00856205",,<Null>,,,{F5744B18-9C8B-4B10-B588-777CF7A49591},Active,"0.000129824859042008"
-80.0060102509039,40.3253798136781,"24560",SP13899,,SP,South Park,South Park,,,,,,,,"0.0070239",,<Null>,,,{76FE7F33-6300-4CCA-8D80-9C4E3059B1F5},Active,"0.000124191216143567"
-80.0048811094999,40.325376443,"24561",SP13890,,SP,South Park,South Park,,,,,,,,"0.04290492",,<Null>,,,{88F282CB-2111-454C-96EA-EE793305DA79},Active,"0.000710095974029744"
-80.0074688558135,40.323735538189,"24562",SP13814,,SP,South Park,South Park,,,,,,,,"0.02189531",,<Null>,,,{A2D9ECD5-B4E4-44D6-8C01-EA28A39D78CD},Active,"0.000340944639376599"
-80.0052988272518,40.3215809745315,"24563",SP13819,,SP,South Park,South Park,,,,,,,,"0.02575039",,<Null>,,,{2BD6B835-47E0-4282-92A2-1D93C57677B8},Active,"0.000454602844305701"
